Top 10 in network cyto.tsv ranked by EcCentricity method
Rank,Name,Score
1,TTK,0.3333333333333333
1,APOL1,0.3333333333333333
1,ELK4,0.3333333333333333
1,GAS7,0.3333333333333333
1,IFI6,0.3333333333333333
1,STAT1,0.3333333333333333
1,ITGB1,0.3333333333333333
1,MEF2C,0.3333333333333333
1,XAF1,0.3333333333333333
1,CDKN1A,0.3333333333333333
